REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/05/01 02:55:00,6488.44,76.80,TRADE
NSW1,2025/05/01 03:00:00,6505.95,76.80,TRADE
NSW1,2025/05/01 03:05:00,6453.09,76.80,TRADE
NSW1,2025/05/01 03:10:00,6536.42,78.19,TRADE
NSW1,2025/05/01 03:15:00,6517.49,76.80,TRADE
NSW1,2025/05/01 03:20:00,6506.65,76.80,TRADE
NSW1,2025/05/01 03:25:00,6482.69,76.80,TRADE
NSW1,2025/05/01 03:30:00,6507.88,75.20,TRADE
NSW1,2025/05/01 03:35:00,6460.5,76.80,TRADE
NSW1,2025/05/01 03:40:00,6445.54,76.80,TRADE
NSW1,2025/05/01 03:45:00,6425.1,75.70,TRADE
NSW1,2025/05/01 03:50:00,6468.86,76.80,TRADE
NSW1,2025/05/01 03:55:00,6400.79,76.80,TRADE
NSW1,2025/05/01 04:00:00,6406.06,76.80,TRADE
NSW1,2025/05/01 04:05:00,6469.04,76.09,TRADE
NSW1,2025/05/01 04:10:00,6429.35,76.80,TRADE
NSW1,2025/05/01 04:15:00,6419.43,76.80,TRADE
NSW1,2025/05/01 04:20:00,6473.62,76.80,TRADE
NSW1,2025/05/01 04:25:00,6489.05,76.80,TRADE
NSW1,2025/05/01 04:30:00,6549.04,76.80,TRADE
NSW1,2025/05/01 04:35:00,6559.41,76.80,TRADE
NSW1,2025/05/01 04:40:00,6524.46,76.80,TRADE
NSW1,2025/05/01 04:45:00,6492.4,76.80,TRADE
NSW1,2025/05/01 04:50:00,6481.12,78.75,TRADE
NSW1,2025/05/01 04:55:00,6578.83,80.01,TRADE
NSW1,2025/05/01 05:00:00,6590,80.01,TRADE
NSW1,2025/05/01 05:05:00,6646.74,78.01,TRADE
NSW1,2025/05/01 05:10:00,6715.46,80.01,TRADE
NSW1,2025/05/01 05:15:00,6788.73,80.36,TRADE
NSW1,2025/05/01 05:20:00,6825.18,80.01,TRADE
NSW1,2025/05/01 05:25:00,6841,80.01,TRADE
NSW1,2025/05/01 05:30:00,6881.91,82.71,TRADE
NSW1,2025/05/01 05:35:00,6969.03,80.15,TRADE
NSW1,2025/05/01 05:40:00,6973.38,89.45,TRADE
NSW1,2025/05/01 05:45:00,7073.58,89.90,TRADE
NSW1,2025/05/01 05:50:00,7068.36,93.72,TRADE
NSW1,2025/05/01 05:55:00,7171.69,93.96,TRADE
NSW1,2025/05/01 06:00:00,7184.81,93.24,TRADE
NSW1,2025/05/01 06:05:00,7275.97,116.52,TRADE
NSW1,2025/05/01 06:10:00,7460.1,120.47,TRADE
NSW1,2025/05/01 06:15:00,7574.23,125.68,TRADE
NSW1,2025/05/01 06:20:00,7689.55,128.97,TRADE
NSW1,2025/05/01 06:25:00,7764.35,158.12,TRADE
NSW1,2025/05/01 06:30:00,7847.4,159.94,TRADE
NSW1,2025/05/01 06:35:00,7993.47,159.94,TRADE
NSW1,2025/05/01 06:40:00,8112.65,154.82,TRADE
NSW1,2025/05/01 06:45:00,8108.12,155.70,TRADE
NSW1,2025/05/01 06:50:00,8134.54,159.94,TRADE
NSW1,2025/05/01 06:55:00,8231.89,132.38,TRADE
NSW1,2025/05/01 07:00:00,8196.36,102.78,TRADE
NSW1,2025/05/01 07:05:00,8243.85,99.36,TRADE
NSW1,2025/05/01 07:10:00,8240.49,85.26,TRADE
NSW1,2025/05/01 07:15:00,8331.85,95.88,TRADE
NSW1,2025/05/01 07:20:00,8215.64,75.71,TRADE
NSW1,2025/05/01 07:25:00,8171.02,39.84,TRADE
NSW1,2025/05/01 07:30:00,8181.54,37.96,TRADE
NSW1,2025/05/01 07:35:00,8061.93,14.15,TRADE
NSW1,2025/05/01 07:40:00,8185.15,46.25,TRADE
NSW1,2025/05/01 07:45:00,8101.52,46.68,TRADE
NSW1,2025/05/01 07:50:00,8033.02,36,TRADE
NSW1,2025/05/01 07:55:00,7862.46,35.88,TRADE
NSW1,2025/05/01 08:00:00,7859.66,36.35,TRADE
NSW1,2025/05/01 08:05:00,7772.1,56.78,TRADE
NSW1,2025/05/01 08:10:00,7773.55,57.01,TRADE
NSW1,2025/05/01 08:15:00,7689.72,57.01,TRADE
NSW1,2025/05/01 08:20:00,7537.83,31.17,TRADE
NSW1,2025/05/01 08:25:00,7403.34,-15.58,TRADE
NSW1,2025/05/01 08:30:00,7332.72,-15.14,TRADE
NSW1,2025/05/01 08:35:00,7274.63,-20.08,TRADE
NSW1,2025/05/01 08:40:00,7202.37,-20.36,TRADE
NSW1,2025/05/01 08:45:00,7115.98,-20.66,TRADE
NSW1,2025/05/01 08:50:00,6961.38,-20.45,TRADE
NSW1,2025/05/01 08:55:00,6866.02,-20.01,TRADE
NSW1,2025/05/01 09:00:00,6739.91,-20.53,TRADE
NSW1,2025/05/01 09:05:00,6704.37,-19.60,TRADE
NSW1,2025/05/01 09:10:00,6937.65,-14.99,TRADE
NSW1,2025/05/01 09:15:00,6913.7,-20.27,TRADE
NSW1,2025/05/01 09:20:00,6896.01,-22,TRADE
NSW1,2025/05/01 09:25:00,6798.9,-21.77,TRADE
NSW1,2025/05/01 09:30:00,6689.16,-20.38,TRADE
NSW1,2025/05/01 09:35:00,6647.59,-22,TRADE
NSW1,2025/05/01 09:40:00,6629.74,-21.04,TRADE
NSW1,2025/05/01 09:45:00,6524.45,-22,TRADE
NSW1,2025/05/01 09:50:00,6384.07,-22,TRADE
NSW1,2025/05/01 09:55:00,6282.1,-22.01,TRADE
NSW1,2025/05/01 10:00:00,6248,-20.87,TRADE
NSW1,2025/05/01 10:05:00,6163.24,-22,TRADE
NSW1,2025/05/01 10:10:00,6250.01,-22,TRADE
NSW1,2025/05/01 10:15:00,6200.11,-22,TRADE
NSW1,2025/05/01 10:20:00,6261.53,-22,TRADE
NSW1,2025/05/01 10:25:00,6307.74,-21.68,TRADE
NSW1,2025/05/01 10:30:00,6189.69,-22.85,TRADE
NSW1,2025/05/01 10:35:00,6202.06,-22,TRADE
NSW1,2025/05/01 10:40:00,6269.17,-20.01,TRADE
NSW1,2025/05/01 10:45:00,6130.32,-22,TRADE
NSW1,2025/05/01 10:50:00,6161.84,-22,TRADE
NSW1,2025/05/01 10:55:00,6044.14,-22.25,TRADE
NSW1,2025/05/01 11:00:00,6066.9,-24.55,TRADE
NSW1,2025/05/01 11:05:00,6044.82,-23.50,TRADE
NSW1,2025/05/01 11:10:00,6031.32,-22,TRADE
NSW1,2025/05/01 11:15:00,5915.28,-23.04,TRADE
NSW1,2025/05/01 11:20:00,5874.46,-23.50,TRADE
NSW1,2025/05/01 11:25:00,5815.19,-23.50,TRADE
NSW1,2025/05/01 11:30:00,5752.91,-23.96,TRADE
NSW1,2025/05/01 11:35:00,5750.02,-24.93,TRADE
NSW1,2025/05/01 11:40:00,5697.79,-24.35,TRADE
NSW1,2025/05/01 11:45:00,5774.38,-23.50,TRADE
NSW1,2025/05/01 11:50:00,5757.43,-25.07,TRADE
NSW1,2025/05/01 11:55:00,5823.12,-23.50,TRADE
NSW1,2025/05/01 12:00:00,5744.6,-24.89,TRADE
NSW1,2025/05/01 12:05:00,5839.29,-23.50,TRADE
NSW1,2025/05/01 12:10:00,5850.79,-23.50,TRADE
NSW1,2025/05/01 12:15:00,5923.71,-23.50,TRADE
NSW1,2025/05/01 12:20:00,5934.3,-23.50,TRADE
NSW1,2025/05/01 12:25:00,6049.77,-22,TRADE
NSW1,2025/05/01 12:30:00,6058.3,-22.84,TRADE
NSW1,2025/05/01 12:35:00,6091.61,-22,TRADE
NSW1,2025/05/01 12:40:00,6078.2,-22,TRADE
NSW1,2025/05/01 12:45:00,6024.53,-23.07,TRADE
NSW1,2025/05/01 12:50:00,5996.61,-22.65,TRADE
NSW1,2025/05/01 12:55:00,5913,-23,TRADE
NSW1,2025/05/01 13:00:00,5892.73,-22,TRADE
NSW1,2025/05/01 13:05:00,5904.3,-20.93,TRADE
NSW1,2025/05/01 13:10:00,5928.08,-22.20,TRADE
NSW1,2025/05/01 13:15:00,5802.78,-21.81,TRADE
NSW1,2025/05/01 13:20:00,5813.91,-20.91,TRADE
NSW1,2025/05/01 13:25:00,5908.8,-20.98,TRADE
NSW1,2025/05/01 13:30:00,6023.45,-19.55,TRADE
NSW1,2025/05/01 13:35:00,6056.73,-21.03,TRADE
NSW1,2025/05/01 13:40:00,6034.76,-20.90,TRADE
NSW1,2025/05/01 13:45:00,6098.35,0,TRADE
NSW1,2025/05/01 13:50:00,6226.98,6.18,TRADE
NSW1,2025/05/01 13:55:00,6277.31,11.16,TRADE
NSW1,2025/05/01 14:00:00,6373.22,0.01,TRADE
NSW1,2025/05/01 14:05:00,6433.51,11.23,TRADE
NSW1,2025/05/01 14:10:00,6443.3,10.71,TRADE
NSW1,2025/05/01 14:15:00,6496.43,19.83,TRADE
NSW1,2025/05/01 14:20:00,6564.89,19.29,TRADE
NSW1,2025/05/01 14:25:00,6590.45,36.50,TRADE
NSW1,2025/05/01 14:30:00,6733.88,44.66,TRADE
NSW1,2025/05/01 14:35:00,6725.96,54.71,TRADE
NSW1,2025/05/01 14:40:00,6753.74,56.98,TRADE
NSW1,2025/05/01 14:45:00,6679.86,8.84,TRADE
NSW1,2025/05/01 14:50:00,6711.85,9.19,TRADE
NSW1,2025/05/01 14:55:00,6850.97,36.52,TRADE
NSW1,2025/05/01 15:00:00,6878.68,36.52,TRADE
NSW1,2025/05/01 15:05:00,6904.05,29.66,TRADE
NSW1,2025/05/01 15:10:00,7013.22,42.77,TRADE
NSW1,2025/05/01 15:15:00,7030.95,12.31,TRADE
NSW1,2025/05/01 15:20:00,7064.23,32.18,TRADE
NSW1,2025/05/01 15:25:00,7172.38,9.26,TRADE
NSW1,2025/05/01 15:30:00,7289.96,36.52,TRADE
NSW1,2025/05/01 15:35:00,7401.42,36.52,TRADE
NSW1,2025/05/01 15:40:00,7463.69,57.01,TRADE
NSW1,2025/05/01 15:45:00,7657.03,80.01,TRADE
NSW1,2025/05/01 15:50:00,7717.47,80.01,TRADE
NSW1,2025/05/01 15:55:00,7701.71,95.14,TRADE
NSW1,2025/05/01 16:00:00,7830.24,99.57,TRADE
NSW1,2025/05/01 16:05:00,7824.88,92.13,TRADE
NSW1,2025/05/01 16:10:00,7914.4,100.37,TRADE
NSW1,2025/05/01 16:15:00,7999.44,113.29,TRADE
NSW1,2025/05/01 16:20:00,8155.72,121.31,TRADE
NSW1,2025/05/01 16:25:00,8261.08,121.04,TRADE
NSW1,2025/05/01 16:30:00,8291.34,159.95,TRADE
NSW1,2025/05/01 16:35:00,8382.83,149.22,TRADE
NSW1,2025/05/01 16:40:00,8474.82,168.36,TRADE
NSW1,2025/05/01 16:45:00,8550.03,234.83,TRADE
NSW1,2025/05/01 16:50:00,8662.84,206.43,TRADE
NSW1,2025/05/01 16:55:00,8674.85,205.02,TRADE
NSW1,2025/05/01 17:00:00,8771.59,232.75,TRADE
NSW1,2025/05/01 17:05:00,8825.28,219.05,TRADE
NSW1,2025/05/01 17:10:00,8936.58,193.95,TRADE
NSW1,2025/05/01 17:15:00,8958.56,229.37,TRADE
NSW1,2025/05/01 17:20:00,9058.3,227.11,TRADE
NSW1,2025/05/01 17:25:00,9112.26,181.78,TRADE
NSW1,2025/05/01 17:30:00,9290.8,229.51,TRADE
NSW1,2025/05/01 17:35:00,9301.3,195.48,TRADE
NSW1,2025/05/01 17:40:00,9350.17,193.34,TRADE
NSW1,2025/05/01 17:45:00,9363.79,197.64,TRADE
NSW1,2025/05/01 17:50:00,9478.32,219.47,TRADE
NSW1,2025/05/01 17:55:00,9583.93,261.19,TRADE
NSW1,2025/05/01 18:00:00,9547.82,205.56,TRADE
NSW1,2025/05/01 18:05:00,9634.06,224.68,TRADE
NSW1,2025/05/01 18:10:00,9627.76,223.89,TRADE
NSW1,2025/05/01 18:15:00,9563.05,220.83,TRADE
NSW1,2025/05/01 18:20:00,9560.59,214.96,TRADE
NSW1,2025/05/01 18:25:00,9573.67,207.29,TRADE
NSW1,2025/05/01 18:30:00,9543.64,204.84,TRADE
NSW1,2025/05/01 18:35:00,9555.85,198.87,TRADE
NSW1,2025/05/01 18:40:00,9565.6,173.20,TRADE
NSW1,2025/05/01 18:45:00,9510.8,159.94,TRADE
NSW1,2025/05/01 18:50:00,9559.27,159.94,TRADE
NSW1,2025/05/01 18:55:00,9518.02,159.96,TRADE
NSW1,2025/05/01 19:00:00,9489.63,159.96,TRADE
NSW1,2025/05/01 19:05:00,9383.59,149.59,TRADE
NSW1,2025/05/01 19:10:00,9400.74,152.05,TRADE
NSW1,2025/05/01 19:15:00,9329.52,149.38,TRADE
NSW1,2025/05/01 19:20:00,9263.38,148.38,TRADE
NSW1,2025/05/01 19:25:00,9240.09,146.70,TRADE
NSW1,2025/05/01 19:30:00,9243.93,143.01,TRADE
NSW1,2025/05/01 19:35:00,9215.34,145.17,TRADE
NSW1,2025/05/01 19:40:00,9130.93,159.94,TRADE
NSW1,2025/05/01 19:45:00,9120.21,140.10,TRADE
NSW1,2025/05/01 19:50:00,9019.44,159.94,TRADE
NSW1,2025/05/01 19:55:00,9011.99,146.40,TRADE
NSW1,2025/05/01 20:00:00,9074.67,155.15,TRADE
NSW1,2025/05/01 20:05:00,9015.46,159.94,TRADE
NSW1,2025/05/01 20:10:00,8958.29,142.25,TRADE
NSW1,2025/05/01 20:15:00,9004.71,159.94,TRADE
NSW1,2025/05/01 20:20:00,8987.54,140.54,TRADE
NSW1,2025/05/01 20:25:00,8920.36,133.98,TRADE
NSW1,2025/05/01 20:30:00,8945.06,120.89,TRADE
NSW1,2025/05/01 20:35:00,8819.09,120.89,TRADE
NSW1,2025/05/01 20:40:00,8880.76,139.92,TRADE
NSW1,2025/05/01 20:45:00,8820.91,120.89,TRADE
NSW1,2025/05/01 20:50:00,8839.49,120,TRADE
NSW1,2025/05/01 20:55:00,8730.72,108.89,TRADE
NSW1,2025/05/01 21:00:00,8692.37,105.89,TRADE
NSW1,2025/05/01 21:05:00,8633.48,104.60,TRADE
NSW1,2025/05/01 21:10:00,8606.64,105.27,TRADE
NSW1,2025/05/01 21:15:00,8611.71,105.74,TRADE
NSW1,2025/05/01 21:20:00,8478.05,100.31,TRADE
NSW1,2025/05/01 21:25:00,8429.11,99.22,TRADE
NSW1,2025/05/01 21:30:00,8383.47,99.26,TRADE
NSW1,2025/05/01 21:35:00,8391.64,105.74,TRADE
NSW1,2025/05/01 21:40:00,8272.19,99.46,TRADE
NSW1,2025/05/01 21:45:00,8221.7,100.26,TRADE
NSW1,2025/05/01 21:50:00,8194.87,91.56,TRADE
NSW1,2025/05/01 21:55:00,8101.7,104.76,TRADE
NSW1,2025/05/01 22:00:00,8076.72,105.22,TRADE
NSW1,2025/05/01 22:05:00,7950.54,87.16,TRADE
NSW1,2025/05/01 22:10:00,8169.32,116.32,TRADE
NSW1,2025/05/01 22:15:00,8156.96,116.82,TRADE
NSW1,2025/05/01 22:20:00,8031.96,114.63,TRADE
NSW1,2025/05/01 22:25:00,8085.12,105.74,TRADE
NSW1,2025/05/01 22:30:00,8104.89,103.05,TRADE
NSW1,2025/05/01 22:35:00,8038.42,105.74,TRADE
NSW1,2025/05/01 22:40:00,8008.42,103.14,TRADE
NSW1,2025/05/01 22:45:00,7928.39,102.49,TRADE
NSW1,2025/05/01 22:50:00,7820.03,100.94,TRADE
NSW1,2025/05/01 22:55:00,7927.54,102.29,TRADE
NSW1,2025/05/01 23:00:00,7850.13,87.44,TRADE
NSW1,2025/05/01 23:05:00,7863.57,105.74,TRADE
NSW1,2025/05/01 23:10:00,7790.95,101.95,TRADE
NSW1,2025/05/01 23:15:00,7787.78,102.02,TRADE
NSW1,2025/05/01 23:20:00,7681.4,86.04,TRADE
NSW1,2025/05/01 23:25:00,7629.69,87.22,TRADE
NSW1,2025/05/01 23:30:00,7698.56,88.91,TRADE
NSW1,2025/05/01 23:35:00,7672.29,98.15,TRADE
NSW1,2025/05/01 23:40:00,7659.85,104.83,TRADE
NSW1,2025/05/01 23:45:00,7541.86,88.51,TRADE
NSW1,2025/05/01 23:50:00,7546.44,103.19,TRADE
NSW1,2025/05/01 23:55:00,7558.26,103.55,TRADE
NSW1,2025/05/02 00:00:00,7563.51,104.27,TRADE
NSW1,2025/05/02 00:05:00,7510.61,116.48,TRADE
NSW1,2025/05/02 00:10:00,7505.17,110.23,TRADE
NSW1,2025/05/02 00:15:00,7494.21,105.74,TRADE
NSW1,2025/05/02 00:20:00,7468.4,103.34,TRADE
NSW1,2025/05/02 00:25:00,7428.98,104.53,TRADE
NSW1,2025/05/02 00:30:00,7362.07,103.72,TRADE
NSW1,2025/05/02 00:35:00,7400.63,105.74,TRADE
NSW1,2025/05/02 00:40:00,7338.55,103.02,TRADE
NSW1,2025/05/02 00:45:00,7344.24,105.08,TRADE
NSW1,2025/05/02 00:50:00,7302.5,89.14,TRADE
NSW1,2025/05/02 00:55:00,7302.16,99.61,TRADE
NSW1,2025/05/02 01:00:00,7217.3,88.59,TRADE
NSW1,2025/05/02 01:05:00,7230.39,89.29,TRADE
NSW1,2025/05/02 01:10:00,7192.5,99.09,TRADE
NSW1,2025/05/02 01:15:00,7175.38,88.71,TRADE
NSW1,2025/05/02 01:20:00,7163.64,84.85,TRADE
NSW1,2025/05/02 01:25:00,7023.44,78.13,TRADE
NSW1,2025/05/02 01:30:00,7040.5,80.61,TRADE
NSW1,2025/05/02 01:35:00,7002.99,81.95,TRADE
NSW1,2025/05/02 01:40:00,6970.31,84.85,TRADE
NSW1,2025/05/02 01:45:00,6942.2,84.85,TRADE
NSW1,2025/05/02 01:50:00,6855.15,80.52,TRADE
NSW1,2025/05/02 01:55:00,6813.94,77.33,TRADE
NSW1,2025/05/02 02:00:00,6765.87,76.80,TRADE
NSW1,2025/05/02 02:05:00,6739.14,80.15,TRADE
NSW1,2025/05/02 02:10:00,6835.94,84.85,TRADE
NSW1,2025/05/02 02:15:00,6769.89,82.78,TRADE
NSW1,2025/05/02 02:20:00,6773.17,84.85,TRADE
NSW1,2025/05/02 02:25:00,6712.64,84.85,TRADE
NSW1,2025/05/02 02:30:00,6611.82,76.80,TRADE
NSW1,2025/05/02 02:35:00,6625.03,79.34,TRADE
NSW1,2025/05/02 02:40:00,6741.83,80.13,TRADE
NSW1,2025/05/02 02:45:00,6748.24,88.12,TRADE
NSW1,2025/05/02 02:50:00,6836.97,87.90,TRADE
NSW1,2025/05/02 02:55:00,6731.1,80.16,TRADE
NSW1,2025/05/02 03:00:00,6719.81,82.34,TRADE
NSW1,2025/05/02 03:05:00,6688.81,87.98,TRADE
NSW1,2025/05/02 03:10:00,6786.27,88.46,TRADE
NSW1,2025/05/02 03:15:00,6723.52,84.85,TRADE
NSW1,2025/05/02 03:20:00,6737.84,91.44,TRADE
NSW1,2025/05/02 03:25:00,6720.97,88.14,TRADE
NSW1,2025/05/02 03:30:00,6626.62,81.03,TRADE
NSW1,2025/05/02 03:35:00,6649.29,84.85,TRADE
NSW1,2025/05/02 03:40:00,6578.85,87.14,TRADE
NSW1,2025/05/02 03:45:00,6542.57,80.44,TRADE
NSW1,2025/05/02 03:50:00,6584.16,85.79,TRADE
NSW1,2025/05/02 03:55:00,6584.84,81.63,TRADE
NSW1,2025/05/02 04:00:00,6532.89,81.02,TRADE
NSW1,2025/05/02 04:05:00,6574.07,84.85,TRADE
NSW1,2025/05/02 04:10:00,6665.87,87.56,TRADE
NSW1,2025/05/02 04:15:00,6638.97,84.85,TRADE
NSW1,2025/05/02 04:20:00,6624.65,85.89,TRADE
NSW1,2025/05/02 04:25:00,6699.24,91.04,TRADE
NSW1,2025/05/02 04:30:00,6706.16,87.41,TRADE
NSW1,2025/05/02 04:35:00,6623.71,79.93,TRADE
NSW1,2025/05/02 04:40:00,6767.39,87.40,TRADE
NSW1,2025/05/02 04:45:00,6767.21,84.85,TRADE
NSW1,2025/05/02 04:50:00,6750.67,84.85,TRADE
NSW1,2025/05/02 04:55:00,6736.96,86.17,TRADE
NSW1,2025/05/02 05:00:00,6755.51,84.85,TRADE
NSW1,2025/05/02 05:05:00,6836.94,84.85,TRADE
NSW1,2025/05/02 05:10:00,6856.91,86.43,TRADE
NSW1,2025/05/02 05:15:00,6953.22,84.85,TRADE
NSW1,2025/05/02 05:20:00,6948.46,84.85,TRADE
NSW1,2025/05/02 05:25:00,6926.3,86.26,TRADE
NSW1,2025/05/02 05:30:00,6943.09,96.31,TRADE
NSW1,2025/05/02 05:35:00,7081.91,96.22,TRADE
NSW1,2025/05/02 05:40:00,7109.84,96.59,TRADE
NSW1,2025/05/02 05:45:00,7212.57,105.74,TRADE
NSW1,2025/05/02 05:50:00,7153.52,105.74,TRADE
NSW1,2025/05/02 05:55:00,7284.68,122.95,TRADE
NSW1,2025/05/02 06:00:00,7330.02,108.89,TRADE
NSW1,2025/05/02 06:05:00,7433.79,102.45,TRADE
NSW1,2025/05/02 06:10:00,7601.1,123.65,TRADE
NSW1,2025/05/02 06:15:00,7654.5,132.15,TRADE
NSW1,2025/05/02 06:20:00,7727.42,149.01,TRADE
NSW1,2025/05/02 06:25:00,7842.61,151.32,TRADE
NSW1,2025/05/02 06:30:00,7900.79,159.94,TRADE
NSW1,2025/05/02 06:35:00,7972.68,182.25,TRADE
NSW1,2025/05/02 06:40:00,8088.76,159.94,TRADE
NSW1,2025/05/02 06:45:00,8202.43,191.23,TRADE
NSW1,2025/05/02 06:50:00,8222.44,159.94,TRADE
NSW1,2025/05/02 06:55:00,8305.17,176.42,TRADE
NSW1,2025/05/02 07:00:00,8322.27,144.18,TRADE
NSW1,2025/05/02 07:05:00,8406.23,145.57,TRADE
NSW1,2025/05/02 07:10:00,8416.06,108.50,TRADE
NSW1,2025/05/02 07:15:00,8420.96,105.74,TRADE
NSW1,2025/05/02 07:20:00,8415.85,76.81,TRADE
NSW1,2025/05/02 07:25:00,8428.05,57.01,TRADE
NSW1,2025/05/02 07:30:00,8420.79,57.25,TRADE
NSW1,2025/05/02 07:35:00,8332.65,0,TRADE
NSW1,2025/05/02 07:40:00,8407.18,47.10,TRADE
NSW1,2025/05/02 07:45:00,8411.45,47.13,TRADE
NSW1,2025/05/02 07:50:00,8341.13,0,TRADE
NSW1,2025/05/02 07:55:00,8322.96,0,TRADE
NSW1,2025/05/02 08:00:00,8321.89,-10.97,TRADE
NSW1,2025/05/02 08:05:00,8195.1,0,TRADE
NSW1,2025/05/02 08:10:00,8253.86,57.72,TRADE
NSW1,2025/05/02 08:15:00,8146.28,46.48,TRADE
NSW1,2025/05/02 08:20:00,8083.44,36,TRADE
NSW1,2025/05/02 08:25:00,8130.84,36.50,TRADE
NSW1,2025/05/02 08:30:00,8085.47,36.50,TRADE
NSW1,2025/05/02 08:35:00,7959.56,37.54,TRADE
NSW1,2025/05/02 08:40:00,7904.54,54.26,TRADE
NSW1,2025/05/02 08:45:00,7859.25,50.50,TRADE
NSW1,2025/05/02 08:50:00,7764.19,38.60,TRADE
NSW1,2025/05/02 08:55:00,7706.04,56.98,TRADE
NSW1,2025/05/02 09:00:00,7640.32,0.01,TRADE
NSW1,2025/05/02 09:05:00,7484.04,39.30,TRADE
NSW1,2025/05/02 09:10:00,7390.54,45.44,TRADE
NSW1,2025/05/02 09:15:00,7409.52,59.63,TRADE
NSW1,2025/05/02 09:20:00,7299.92,56.98,TRADE
NSW1,2025/05/02 09:25:00,7273.55,56.98,TRADE
NSW1,2025/05/02 09:30:00,7199.57,48.36,TRADE
NSW1,2025/05/02 09:35:00,7213.76,62.35,TRADE
NSW1,2025/05/02 09:40:00,7245.23,62.15,TRADE
NSW1,2025/05/02 09:45:00,7162.14,36.50,TRADE
NSW1,2025/05/02 09:50:00,7129.08,48.52,TRADE
NSW1,2025/05/02 09:55:00,7039.53,38.38,TRADE
NSW1,2025/05/02 10:00:00,6820.25,21.84,TRADE
NSW1,2025/05/02 10:05:00,6886.08,19.44,TRADE
NSW1,2025/05/02 10:10:00,6877.93,33.58,TRADE
NSW1,2025/05/02 10:15:00,6771.81,49.97,TRADE
NSW1,2025/05/02 10:20:00,6559.04,0.01,TRADE
NSW1,2025/05/02 10:25:00,6489.73,33.05,TRADE
NSW1,2025/05/02 10:30:00,6403.02,20.73,TRADE
NSW1,2025/05/02 10:35:00,6342.88,24.92,TRADE
NSW1,2025/05/02 10:40:00,6342.91,29.06,TRADE
NSW1,2025/05/02 10:45:00,6317.85,40.05,TRADE
NSW1,2025/05/02 10:50:00,6252.65,34.83,TRADE
NSW1,2025/05/02 10:55:00,6253.22,37.88,TRADE
NSW1,2025/05/02 11:00:00,6261.25,22.86,TRADE
NSW1,2025/05/02 11:05:00,6209.52,36.40,TRADE
NSW1,2025/05/02 11:10:00,6461.56,46.69,TRADE
NSW1,2025/05/02 11:15:00,6343.89,18.04,TRADE
NSW1,2025/05/02 11:20:00,6348.62,36.50,TRADE
NSW1,2025/05/02 11:25:00,6412.29,36.50,TRADE
NSW1,2025/05/02 11:30:00,6386.89,33.82,TRADE
NSW1,2025/05/02 11:35:00,6374.8,32.40,TRADE
NSW1,2025/05/02 11:40:00,6332.44,22.62,TRADE
NSW1,2025/05/02 11:45:00,6398.77,36.56,TRADE
NSW1,2025/05/02 11:50:00,6415.96,35.98,TRADE
NSW1,2025/05/02 11:55:00,6466.45,46.51,TRADE
NSW1,2025/05/02 12:00:00,6408.68,36.50,TRADE
NSW1,2025/05/02 12:05:00,6399.58,46.77,TRADE
NSW1,2025/05/02 12:10:00,6524.64,47.93,TRADE
