REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/07/06 11:30:00,6021.07,39.87,TRADE
NSW1,2025/07/06 11:35:00,5968.22,36.50,TRADE
NSW1,2025/07/06 11:40:00,5883.47,36.50,TRADE
NSW1,2025/07/06 11:45:00,5863.71,52.15,TRADE
NSW1,2025/07/06 11:50:00,5829.23,51.46,TRADE
NSW1,2025/07/06 11:55:00,5839.21,48.19,TRADE
NSW1,2025/07/06 12:00:00,5838.83,49.67,TRADE
NSW1,2025/07/06 12:05:00,5891.61,41.70,TRADE
NSW1,2025/07/06 12:10:00,5972.19,49.95,TRADE
NSW1,2025/07/06 12:15:00,5959.92,40.68,TRADE
NSW1,2025/07/06 12:20:00,5911.2,50.59,TRADE
NSW1,2025/07/06 12:25:00,5844.19,58.23,TRADE
NSW1,2025/07/06 12:30:00,5829.01,52.92,TRADE
NSW1,2025/07/06 12:35:00,5866.95,48.83,TRADE
NSW1,2025/07/06 12:40:00,5898.71,76.58,TRADE
NSW1,2025/07/06 12:45:00,5976.28,79.70,TRADE
NSW1,2025/07/06 12:50:00,5830.62,47.50,TRADE
NSW1,2025/07/06 12:55:00,5830.04,47.32,TRADE
NSW1,2025/07/06 13:00:00,5902.39,57.92,TRADE
NSW1,2025/07/06 13:05:00,5818.68,57.62,TRADE
NSW1,2025/07/06 13:10:00,5856.16,63.65,TRADE
NSW1,2025/07/06 13:15:00,5799.91,60.43,TRADE
NSW1,2025/07/06 13:20:00,5811.86,55.77,TRADE
NSW1,2025/07/06 13:25:00,5888.38,49.07,TRADE
NSW1,2025/07/06 13:30:00,6003.87,63.30,TRADE
NSW1,2025/07/06 13:35:00,6080.82,20.34,TRADE
NSW1,2025/07/06 13:40:00,6050.51,57.01,TRADE
NSW1,2025/07/06 13:45:00,6106.25,38.92,TRADE
NSW1,2025/07/06 13:50:00,6147.83,38.36,TRADE
NSW1,2025/07/06 13:55:00,6146.31,50.85,TRADE
NSW1,2025/07/06 14:00:00,6179.6,66.01,TRADE
NSW1,2025/07/06 14:05:00,6256.66,71.37,TRADE
NSW1,2025/07/06 14:10:00,6249.77,50.88,TRADE
NSW1,2025/07/06 14:15:00,6329.73,60.96,TRADE
NSW1,2025/07/06 14:20:00,6314.05,58.76,TRADE
NSW1,2025/07/06 14:25:00,6437.02,80.32,TRADE
NSW1,2025/07/06 14:30:00,6414.32,76.58,TRADE
NSW1,2025/07/06 14:35:00,6471.33,64.15,TRADE
NSW1,2025/07/06 14:40:00,6605.38,92.40,TRADE
NSW1,2025/07/06 14:45:00,6657.41,19.82,TRADE
NSW1,2025/07/06 14:50:00,6720.5,50.19,TRADE
NSW1,2025/07/06 14:55:00,6748.17,60.60,TRADE
NSW1,2025/07/06 15:00:00,6787.32,61.05,TRADE
NSW1,2025/07/06 15:05:00,6824.43,58.99,TRADE
NSW1,2025/07/06 15:10:00,6846.25,57.80,TRADE
NSW1,2025/07/06 15:15:00,6997.84,0,TRADE
NSW1,2025/07/06 15:20:00,7040.11,57.01,TRADE
NSW1,2025/07/06 15:25:00,7184.17,63.60,TRADE
NSW1,2025/07/06 15:30:00,7212.16,67.69,TRADE
NSW1,2025/07/06 15:35:00,7320.5,65.07,TRADE
NSW1,2025/07/06 15:40:00,7390.16,61.85,TRADE
NSW1,2025/07/06 15:45:00,7557.27,96.80,TRADE
NSW1,2025/07/06 15:50:00,7664.21,76.58,TRADE
NSW1,2025/07/06 15:55:00,7868.14,91.31,TRADE
NSW1,2025/07/06 16:00:00,7948.25,115.28,TRADE
NSW1,2025/07/06 16:05:00,8079.47,125.34,TRADE
NSW1,2025/07/06 16:10:00,8187.39,149.15,TRADE
NSW1,2025/07/06 16:15:00,8413.36,151.73,TRADE
NSW1,2025/07/06 16:20:00,8455.11,149.44,TRADE
NSW1,2025/07/06 16:25:00,8522.71,84.79,TRADE
NSW1,2025/07/06 16:30:00,8575.51,87.09,TRADE
NSW1,2025/07/06 16:35:00,8690.9,150.09,TRADE
NSW1,2025/07/06 16:40:00,8780.5,149.88,TRADE
NSW1,2025/07/06 16:45:00,8943.04,151.94,TRADE
NSW1,2025/07/06 16:50:00,8975.79,170.03,TRADE
NSW1,2025/07/06 16:55:00,9077.18,163.08,TRADE
NSW1,2025/07/06 17:00:00,9178.76,186.46,TRADE
NSW1,2025/07/06 17:05:00,9329.86,180.46,TRADE
NSW1,2025/07/06 17:10:00,9252.86,161.56,TRADE
NSW1,2025/07/06 17:15:00,9388.89,173.99,TRADE
NSW1,2025/07/06 17:20:00,9389.76,160.03,TRADE
NSW1,2025/07/06 17:25:00,9489.53,187.66,TRADE
NSW1,2025/07/06 17:30:00,9613.44,189.06,TRADE
NSW1,2025/07/06 17:35:00,9604.95,172.80,TRADE
NSW1,2025/07/06 17:40:00,9678.03,200.01,TRADE
NSW1,2025/07/06 17:45:00,9677.61,182.68,TRADE
NSW1,2025/07/06 17:50:00,9648.79,180.22,TRADE
NSW1,2025/07/06 17:55:00,9746.43,195.45,TRADE
NSW1,2025/07/06 18:00:00,9704.24,180.28,TRADE
NSW1,2025/07/06 18:05:00,9698.96,184.23,TRADE
NSW1,2025/07/06 18:10:00,9849.29,200.01,TRADE
NSW1,2025/07/06 18:15:00,9774.38,200.01,TRADE
NSW1,2025/07/06 18:20:00,9801.67,183.54,TRADE
NSW1,2025/07/06 18:25:00,9813.84,200.01,TRADE
NSW1,2025/07/06 18:30:00,9745.26,180.01,TRADE
NSW1,2025/07/06 18:35:00,9779.48,195.44,TRADE
NSW1,2025/07/06 18:40:00,9799.03,163.19,TRADE
NSW1,2025/07/06 18:45:00,9834.41,192.96,TRADE
NSW1,2025/07/06 18:50:00,9766.25,183.02,TRADE
NSW1,2025/07/06 18:55:00,9706.82,168.10,TRADE
NSW1,2025/07/06 19:00:00,9767.92,194.59,TRADE
NSW1,2025/07/06 19:05:00,9692.07,120.89,TRADE
NSW1,2025/07/06 19:10:00,9747.58,181.55,TRADE
NSW1,2025/07/06 19:15:00,9630.05,161.78,TRADE
NSW1,2025/07/06 19:20:00,9580.7,186.79,TRADE
NSW1,2025/07/06 19:25:00,9584.65,188.07,TRADE
NSW1,2025/07/06 19:30:00,9564.78,189.64,TRADE
NSW1,2025/07/06 19:35:00,9636.15,203.40,TRADE
NSW1,2025/07/06 19:40:00,9570.06,192.59,TRADE
NSW1,2025/07/06 19:45:00,9602.59,247.16,TRADE
NSW1,2025/07/06 19:50:00,9427.99,190.81,TRADE
NSW1,2025/07/06 19:55:00,9570.79,238.12,TRADE
NSW1,2025/07/06 20:00:00,9484.92,190.10,TRADE
NSW1,2025/07/06 20:05:00,9455.29,188.37,TRADE
NSW1,2025/07/06 20:10:00,9420.48,155.63,TRADE
NSW1,2025/07/06 20:15:00,9492.59,152.07,TRADE
NSW1,2025/07/06 20:20:00,9383.86,148.52,TRADE
NSW1,2025/07/06 20:25:00,9391.06,150.07,TRADE
NSW1,2025/07/06 20:30:00,9347.65,127.96,TRADE
NSW1,2025/07/06 20:35:00,9287.62,184.18,TRADE
NSW1,2025/07/06 20:40:00,9303.73,182.89,TRADE
NSW1,2025/07/06 20:45:00,9218.88,157.03,TRADE
NSW1,2025/07/06 20:50:00,9197.38,164.58,TRADE
NSW1,2025/07/06 20:55:00,9129.4,150.07,TRADE
NSW1,2025/07/06 21:00:00,9191.58,150.07,TRADE
NSW1,2025/07/06 21:05:00,9144.18,149.79,TRADE
NSW1,2025/07/06 21:10:00,9158.4,147.49,TRADE
NSW1,2025/07/06 21:15:00,9055.43,147.63,TRADE
NSW1,2025/07/06 21:20:00,8996.99,109.29,TRADE
NSW1,2025/07/06 21:25:00,8962.5,104.05,TRADE
NSW1,2025/07/06 21:30:00,8970.53,120.89,TRADE
NSW1,2025/07/06 21:35:00,8864.29,121.51,TRADE
NSW1,2025/07/06 21:40:00,8800.39,104.32,TRADE
NSW1,2025/07/06 21:45:00,8778.09,104.18,TRADE
NSW1,2025/07/06 21:50:00,8736.65,116.93,TRADE
NSW1,2025/07/06 21:55:00,8664.44,105.14,TRADE
NSW1,2025/07/06 22:00:00,8667.86,105.18,TRADE
NSW1,2025/07/06 22:05:00,8666.66,147.07,TRADE
NSW1,2025/07/06 22:10:00,8567.05,120.84,TRADE
NSW1,2025/07/06 22:15:00,8642.44,151.27,TRADE
NSW1,2025/07/06 22:20:00,8549.05,132.28,TRADE
NSW1,2025/07/06 22:25:00,8545.19,132.60,TRADE
NSW1,2025/07/06 22:30:00,8525.52,120,TRADE
NSW1,2025/07/06 22:35:00,8415.96,120,TRADE
NSW1,2025/07/06 22:40:00,8465.8,129.34,TRADE
NSW1,2025/07/06 22:45:00,8393.57,114.96,TRADE
NSW1,2025/07/06 22:50:00,8368.5,120,TRADE
NSW1,2025/07/06 22:55:00,8242.84,115.22,TRADE
NSW1,2025/07/06 23:00:00,8275.35,116.06,TRADE
NSW1,2025/07/06 23:05:00,8266.04,117.62,TRADE
NSW1,2025/07/06 23:10:00,8284.19,120,TRADE
NSW1,2025/07/06 23:15:00,8194.51,115.59,TRADE
NSW1,2025/07/06 23:20:00,8059.05,110.29,TRADE
NSW1,2025/07/06 23:25:00,7941.26,108.89,TRADE
NSW1,2025/07/06 23:30:00,8027.66,111.18,TRADE
NSW1,2025/07/06 23:35:00,8004.27,108.89,TRADE
NSW1,2025/07/06 23:40:00,8029.55,108.89,TRADE
NSW1,2025/07/06 23:45:00,7954.15,108.89,TRADE
NSW1,2025/07/06 23:50:00,7904.51,108.89,TRADE
NSW1,2025/07/06 23:55:00,7895.45,101.69,TRADE
NSW1,2025/07/07 00:00:00,7829.41,95.68,TRADE
NSW1,2025/07/07 00:05:00,7815.8,118.95,TRADE
NSW1,2025/07/07 00:10:00,7866.79,120,TRADE
NSW1,2025/07/07 00:15:00,7732.06,118.95,TRADE
NSW1,2025/07/07 00:20:00,7746.2,118.95,TRADE
NSW1,2025/07/07 00:25:00,7711.91,118.95,TRADE
NSW1,2025/07/07 00:30:00,7673.43,118.95,TRADE
NSW1,2025/07/07 00:35:00,7611.13,114.95,TRADE
NSW1,2025/07/07 00:40:00,7682.69,114.26,TRADE
NSW1,2025/07/07 00:45:00,7654.54,114.32,TRADE
NSW1,2025/07/07 00:50:00,7604.89,108.89,TRADE
NSW1,2025/07/07 00:55:00,7575.4,112.98,TRADE
NSW1,2025/07/07 01:00:00,7520.92,108.89,TRADE
NSW1,2025/07/07 01:05:00,7533.77,114.02,TRADE
NSW1,2025/07/07 01:10:00,7566.29,120,TRADE
NSW1,2025/07/07 01:15:00,7500.18,113,TRADE
NSW1,2025/07/07 01:20:00,7447.46,108.69,TRADE
NSW1,2025/07/07 01:25:00,7417.08,107.98,TRADE
NSW1,2025/07/07 01:30:00,7379.72,105.99,TRADE
NSW1,2025/07/07 01:35:00,7289.07,105.07,TRADE
NSW1,2025/07/07 01:40:00,7347.09,108.89,TRADE
NSW1,2025/07/07 01:45:00,7227.6,106.08,TRADE
NSW1,2025/07/07 01:50:00,7176.82,106.84,TRADE
NSW1,2025/07/07 01:55:00,7183.92,93.72,TRADE
NSW1,2025/07/07 02:00:00,7129.11,89.41,TRADE
NSW1,2025/07/07 02:05:00,7145.93,106.99,TRADE
NSW1,2025/07/07 02:10:00,7135.22,105.86,TRADE
NSW1,2025/07/07 02:15:00,7167.07,91.72,TRADE
NSW1,2025/07/07 02:20:00,7075.27,84.79,TRADE
NSW1,2025/07/07 02:25:00,7020.8,91.81,TRADE
NSW1,2025/07/07 02:30:00,7053.81,106.96,TRADE
NSW1,2025/07/07 02:35:00,7009.16,86.35,TRADE
NSW1,2025/07/07 02:40:00,7081.17,108.89,TRADE
NSW1,2025/07/07 02:45:00,7129.73,92.59,TRADE
NSW1,2025/07/07 02:50:00,7075.01,107.21,TRADE
NSW1,2025/07/07 02:55:00,7042.26,88.84,TRADE
NSW1,2025/07/07 03:00:00,7001.21,108.01,TRADE
NSW1,2025/07/07 03:05:00,7028.8,84.86,TRADE
NSW1,2025/07/07 03:10:00,7052.25,108.89,TRADE
NSW1,2025/07/07 03:15:00,7055.31,107.33,TRADE
NSW1,2025/07/07 03:20:00,7042.92,88.34,TRADE
NSW1,2025/07/07 03:25:00,7049.92,109.70,TRADE
NSW1,2025/07/07 03:30:00,7089.55,105.87,TRADE
NSW1,2025/07/07 03:35:00,7023.8,107.29,TRADE
NSW1,2025/07/07 03:40:00,6983.99,106.53,TRADE
NSW1,2025/07/07 03:45:00,7019.01,108.89,TRADE
NSW1,2025/07/07 03:50:00,7018.32,91.74,TRADE
NSW1,2025/07/07 03:55:00,7016.71,106.60,TRADE
NSW1,2025/07/07 04:00:00,6996.79,107.63,TRADE
NSW1,2025/07/07 04:05:00,7045.41,108.89,TRADE
NSW1,2025/07/07 04:10:00,7156.19,109.23,TRADE
NSW1,2025/07/07 04:15:00,7128.77,108.08,TRADE
NSW1,2025/07/07 04:20:00,7127.96,105.74,TRADE
NSW1,2025/07/07 04:25:00,7214.95,108.89,TRADE
NSW1,2025/07/07 04:30:00,7163.51,108.63,TRADE
NSW1,2025/07/07 04:35:00,7222.78,108.89,TRADE
NSW1,2025/07/07 04:40:00,7222.86,108.89,TRADE
NSW1,2025/07/07 04:45:00,7260.39,108.89,TRADE
NSW1,2025/07/07 04:50:00,7321.92,106.23,TRADE
NSW1,2025/07/07 04:55:00,7421.93,108.89,TRADE
NSW1,2025/07/07 05:00:00,7313.83,108.89,TRADE
NSW1,2025/07/07 05:05:00,7345.83,108.89,TRADE
NSW1,2025/07/07 05:10:00,7478.49,120,TRADE
NSW1,2025/07/07 05:15:00,7559.11,120.07,TRADE
NSW1,2025/07/07 05:20:00,7588.8,120,TRADE
NSW1,2025/07/07 05:25:00,7737.29,139.84,TRADE
NSW1,2025/07/07 05:30:00,7737.37,118.95,TRADE
NSW1,2025/07/07 05:35:00,7717.46,131.46,TRADE
NSW1,2025/07/07 05:40:00,7790.82,116.97,TRADE
NSW1,2025/07/07 05:45:00,7942.35,138.91,TRADE
NSW1,2025/07/07 05:50:00,8009.63,131.43,TRADE
NSW1,2025/07/07 05:55:00,8133.48,133.70,TRADE
NSW1,2025/07/07 06:00:00,8183.11,149.76,TRADE
NSW1,2025/07/07 06:05:00,8308.31,132.61,TRADE
NSW1,2025/07/07 06:10:00,8449.54,140.75,TRADE
NSW1,2025/07/07 06:15:00,8596.7,166.42,TRADE
NSW1,2025/07/07 06:20:00,8613.71,150.07,TRADE
NSW1,2025/07/07 06:25:00,8705.82,150.07,TRADE
NSW1,2025/07/07 06:30:00,8842.55,171.13,TRADE
NSW1,2025/07/07 06:35:00,8891.83,151.65,TRADE
NSW1,2025/07/07 06:40:00,9035.76,155.05,TRADE
NSW1,2025/07/07 06:45:00,9169.52,205.81,TRADE
NSW1,2025/07/07 06:50:00,9206.88,224.74,TRADE
NSW1,2025/07/07 06:55:00,9300.74,229.80,TRADE
NSW1,2025/07/07 07:00:00,9312.87,232.97,TRADE
NSW1,2025/07/07 07:05:00,9344.8,219.23,TRADE
NSW1,2025/07/07 07:10:00,9477.24,290.77,TRADE
NSW1,2025/07/07 07:15:00,9591.57,293.37,TRADE
NSW1,2025/07/07 07:20:00,9674.74,247.70,TRADE
NSW1,2025/07/07 07:25:00,9759.41,249.24,TRADE
NSW1,2025/07/07 07:30:00,9697.94,216.22,TRADE
NSW1,2025/07/07 07:35:00,9859.28,233.10,TRADE
NSW1,2025/07/07 07:40:00,9767.81,197.10,TRADE
NSW1,2025/07/07 07:45:00,9790.47,206.03,TRADE
NSW1,2025/07/07 07:50:00,9776.5,193.36,TRADE
NSW1,2025/07/07 07:55:00,9843.68,202.46,TRADE
NSW1,2025/07/07 08:00:00,9823.39,188.93,TRADE
NSW1,2025/07/07 08:05:00,9780.32,89,TRADE
NSW1,2025/07/07 08:10:00,9688.97,87.48,TRADE
NSW1,2025/07/07 08:15:00,9731.41,84.79,TRADE
NSW1,2025/07/07 08:20:00,9619.83,76.80,TRADE
NSW1,2025/07/07 08:25:00,9603.79,76.80,TRADE
NSW1,2025/07/07 08:30:00,9530.46,84.79,TRADE
NSW1,2025/07/07 08:35:00,9454.1,118.95,TRADE
NSW1,2025/07/07 08:40:00,9301.63,81.59,TRADE
NSW1,2025/07/07 08:45:00,9201.06,63.15,TRADE
NSW1,2025/07/07 08:50:00,9070.72,76.80,TRADE
NSW1,2025/07/07 08:55:00,9067.5,76.80,TRADE
NSW1,2025/07/07 09:00:00,8935.17,64.89,TRADE
NSW1,2025/07/07 09:05:00,8884.63,90.84,TRADE
NSW1,2025/07/07 09:10:00,8857.19,85.74,TRADE
NSW1,2025/07/07 09:15:00,8832.22,63.42,TRADE
NSW1,2025/07/07 09:20:00,8676.5,63.44,TRADE
NSW1,2025/07/07 09:25:00,8584.69,50.24,TRADE
NSW1,2025/07/07 09:30:00,8498.19,36.50,TRADE
NSW1,2025/07/07 09:35:00,8434.14,39.82,TRADE
NSW1,2025/07/07 09:40:00,8313.44,40.13,TRADE
NSW1,2025/07/07 09:45:00,8216.8,57.01,TRADE
NSW1,2025/07/07 09:50:00,8107.04,52.27,TRADE
NSW1,2025/07/07 09:55:00,8013.21,56.98,TRADE
NSW1,2025/07/07 10:00:00,7917.84,41.68,TRADE
NSW1,2025/07/07 10:05:00,7848.17,47.18,TRADE
NSW1,2025/07/07 10:10:00,7972.64,84.85,TRADE
NSW1,2025/07/07 10:15:00,7914.87,78.93,TRADE
NSW1,2025/07/07 10:20:00,7888.56,76.58,TRADE
NSW1,2025/07/07 10:25:00,7649.21,57.01,TRADE
NSW1,2025/07/07 10:30:00,7665.78,76.58,TRADE
NSW1,2025/07/07 10:35:00,7523.35,76.80,TRADE
NSW1,2025/07/07 10:40:00,7515.8,84.85,TRADE
NSW1,2025/07/07 10:45:00,7391.85,0,TRADE
NSW1,2025/07/07 10:50:00,7451.23,60.88,TRADE
NSW1,2025/07/07 10:55:00,7315.04,83.60,TRADE
NSW1,2025/07/07 11:00:00,7332.59,45.90,TRADE
NSW1,2025/07/07 11:05:00,7180.91,46.02,TRADE
NSW1,2025/07/07 11:10:00,7204.46,67,TRADE
NSW1,2025/07/07 11:15:00,7071.37,33.62,TRADE
NSW1,2025/07/07 11:20:00,7173.87,56.98,TRADE
NSW1,2025/07/07 11:25:00,7056.01,56.98,TRADE
NSW1,2025/07/07 11:30:00,7092.52,53.10,TRADE
NSW1,2025/07/07 11:35:00,7140.18,58.62,TRADE
NSW1,2025/07/07 11:40:00,7359.9,64.23,TRADE
NSW1,2025/07/07 11:45:00,7361.95,64.85,TRADE
NSW1,2025/07/07 11:50:00,7428.7,57.01,TRADE
NSW1,2025/07/07 11:55:00,7579.29,76.58,TRADE
NSW1,2025/07/07 12:00:00,7613.82,65.87,TRADE
NSW1,2025/07/07 12:05:00,7686.26,111.69,TRADE
NSW1,2025/07/07 12:10:00,7821.39,80.79,TRADE
NSW1,2025/07/07 12:15:00,7927.91,122.89,TRADE
NSW1,2025/07/07 12:20:00,8062.89,118.95,TRADE
NSW1,2025/07/07 12:25:00,8138.19,84.85,TRADE
NSW1,2025/07/07 12:30:00,8101.14,85.17,TRADE
NSW1,2025/07/07 12:35:00,8083.72,88.34,TRADE
NSW1,2025/07/07 12:40:00,8206.89,108.89,TRADE
NSW1,2025/07/07 12:45:00,8157.17,108.89,TRADE
NSW1,2025/07/07 12:50:00,8251.68,118.95,TRADE
NSW1,2025/07/07 12:55:00,8213.89,118.95,TRADE
NSW1,2025/07/07 13:00:00,8295.13,105.74,TRADE
NSW1,2025/07/07 13:05:00,8253.25,108.89,TRADE
NSW1,2025/07/07 13:10:00,8305.3,105.74,TRADE
NSW1,2025/07/07 13:15:00,8361.22,110.26,TRADE
NSW1,2025/07/07 13:20:00,8344.44,66.23,TRADE
NSW1,2025/07/07 13:25:00,8406.21,113.28,TRADE
NSW1,2025/07/07 13:30:00,8392.52,105.74,TRADE
NSW1,2025/07/07 13:35:00,8488.17,105.74,TRADE
NSW1,2025/07/07 13:40:00,8532.59,105.74,TRADE
NSW1,2025/07/07 13:45:00,8541.56,76.80,TRADE
NSW1,2025/07/07 13:50:00,8498.54,84.79,TRADE
NSW1,2025/07/07 13:55:00,8520.13,84.85,TRADE
NSW1,2025/07/07 14:00:00,8532.25,84.85,TRADE
NSW1,2025/07/07 14:05:00,8562.57,84.85,TRADE
NSW1,2025/07/07 14:10:00,8548.82,84.79,TRADE
NSW1,2025/07/07 14:15:00,8529,76.58,TRADE
NSW1,2025/07/07 14:20:00,8533.51,76.80,TRADE
NSW1,2025/07/07 14:25:00,8536.12,56.98,TRADE
NSW1,2025/07/07 14:30:00,8662.96,76.80,TRADE
NSW1,2025/07/07 14:35:00,8740.91,57.01,TRADE
NSW1,2025/07/07 14:40:00,8760.26,57.01,TRADE
NSW1,2025/07/07 14:45:00,8890.57,118.95,TRADE
NSW1,2025/07/07 14:50:00,8963.65,76.80,TRADE
NSW1,2025/07/07 14:55:00,9037.43,84.85,TRADE
NSW1,2025/07/07 15:00:00,8920.19,64.89,TRADE
NSW1,2025/07/07 15:05:00,9084.82,76.80,TRADE
NSW1,2025/07/07 15:10:00,9140.16,76.58,TRADE
NSW1,2025/07/07 15:15:00,9146.75,63.25,TRADE
NSW1,2025/07/07 15:20:00,9100.55,64.89,TRADE
NSW1,2025/07/07 15:25:00,9218.73,86.85,TRADE
NSW1,2025/07/07 15:30:00,9285.6,84.85,TRADE
NSW1,2025/07/07 15:35:00,9258.08,30.53,TRADE
NSW1,2025/07/07 15:40:00,9338.12,57.01,TRADE
NSW1,2025/07/07 15:45:00,9442.83,83.20,TRADE
NSW1,2025/07/07 15:50:00,9526.61,89.42,TRADE
NSW1,2025/07/07 15:55:00,9528.99,87.41,TRADE
NSW1,2025/07/07 16:00:00,9565.21,98.73,TRADE
NSW1,2025/07/07 16:05:00,9690.75,97.02,TRADE
NSW1,2025/07/07 16:10:00,9707.17,100.37,TRADE
NSW1,2025/07/07 16:15:00,9780.86,105.98,TRADE
NSW1,2025/07/07 16:20:00,9855.61,134.87,TRADE
NSW1,2025/07/07 16:25:00,9921.67,160,TRADE
NSW1,2025/07/07 16:30:00,10078.28,133.89,TRADE
NSW1,2025/07/07 16:35:00,10107.79,120,TRADE
NSW1,2025/07/07 16:40:00,10226.79,150.04,TRADE
NSW1,2025/07/07 16:45:00,10314.86,128.11,TRADE
NSW1,2025/07/07 16:50:00,10503.55,152.52,TRADE
NSW1,2025/07/07 16:55:00,10497.2,148.17,TRADE
NSW1,2025/07/07 17:00:00,10610.54,160.03,TRADE
NSW1,2025/07/07 17:05:00,10700.18,147.32,TRADE
NSW1,2025/07/07 17:10:00,10801.08,149.43,TRADE
NSW1,2025/07/07 17:15:00,10879.54,160.03,TRADE
NSW1,2025/07/07 17:20:00,10922.19,160.03,TRADE
NSW1,2025/07/07 17:25:00,11049.91,180.34,TRADE
NSW1,2025/07/07 17:30:00,11162.91,200.01,TRADE
NSW1,2025/07/07 17:35:00,11242.69,164.08,TRADE
NSW1,2025/07/07 17:40:00,11380.42,160.03,TRADE
NSW1,2025/07/07 17:45:00,11341.64,166.65,TRADE
NSW1,2025/07/07 17:50:00,11406.67,160.03,TRADE
NSW1,2025/07/07 17:55:00,11447.29,160.03,TRADE
NSW1,2025/07/07 18:00:00,11456.36,160.03,TRADE
NSW1,2025/07/07 18:05:00,11462.15,156.19,TRADE
NSW1,2025/07/07 18:10:00,11390.02,154.26,TRADE
NSW1,2025/07/07 18:15:00,11328.36,148.59,TRADE
NSW1,2025/07/07 18:20:00,11395.25,160.03,TRADE
NSW1,2025/07/07 18:25:00,11357.66,148.45,TRADE
NSW1,2025/07/07 18:30:00,11457.41,160.03,TRADE
NSW1,2025/07/07 18:35:00,11315.47,143.73,TRADE
NSW1,2025/07/07 18:40:00,11401.62,142.61,TRADE
NSW1,2025/07/07 18:45:00,11391.5,138.17,TRADE
NSW1,2025/07/07 18:50:00,11334.01,141.72,TRADE
NSW1,2025/07/07 18:55:00,11318.57,133.24,TRADE
NSW1,2025/07/07 19:00:00,11226.75,123.56,TRADE
NSW1,2025/07/07 19:05:00,11206,131.98,TRADE
NSW1,2025/07/07 19:10:00,11095.37,125.89,TRADE
NSW1,2025/07/07 19:15:00,11081.94,127.98,TRADE
NSW1,2025/07/07 19:20:00,11065.71,120.89,TRADE
NSW1,2025/07/07 19:25:00,11005.19,120.03,TRADE
NSW1,2025/07/07 19:30:00,10989.34,120.03,TRADE
NSW1,2025/07/07 19:35:00,10989.84,126.48,TRADE
NSW1,2025/07/07 19:40:00,11003.19,120.89,TRADE
NSW1,2025/07/07 19:45:00,10940.43,120.03,TRADE
NSW1,2025/07/07 19:50:00,10846.22,120,TRADE
NSW1,2025/07/07 19:55:00,10893.85,110.19,TRADE
NSW1,2025/07/07 20:00:00,10827.36,109.49,TRADE
NSW1,2025/07/07 20:05:00,10797.99,111.67,TRADE
NSW1,2025/07/07 20:10:00,10779.26,120,TRADE
NSW1,2025/07/07 20:15:00,10704.76,120.03,TRADE
NSW1,2025/07/07 20:20:00,10629.14,106.84,TRADE
NSW1,2025/07/07 20:25:00,10648.12,120,TRADE
NSW1,2025/07/07 20:30:00,10695.81,120,TRADE
NSW1,2025/07/07 20:35:00,10617.95,135.19,TRADE
NSW1,2025/07/07 20:40:00,10613.88,134.41,TRADE
NSW1,2025/07/07 20:45:00,10514.26,135.26,TRADE
NSW1,2025/07/07 20:50:00,10448.16,120,TRADE
NSW1,2025/07/07 20:55:00,10402.48,123.34,TRADE
NSW1,2025/07/07 21:00:00,10393.72,120,TRADE
NSW1,2025/07/07 21:05:00,10339.96,120,TRADE
NSW1,2025/07/07 21:10:00,10225.01,120.07,TRADE
NSW1,2025/07/07 21:15:00,10172.34,120,TRADE
NSW1,2025/07/07 21:20:00,10137.91,120,TRADE
NSW1,2025/07/07 21:25:00,10130.36,120,TRADE
NSW1,2025/07/07 21:30:00,10033.18,104.15,TRADE
NSW1,2025/07/07 21:35:00,9887.48,106.01,TRADE
NSW1,2025/07/07 21:40:00,9860.05,109.57,TRADE
NSW1,2025/07/07 21:45:00,9824.11,108.01,TRADE
NSW1,2025/07/07 21:50:00,9679.79,93.81,TRADE
NSW1,2025/07/07 21:55:00,9591.37,88.89,TRADE
NSW1,2025/07/07 22:00:00,9527.21,86.61,TRADE
NSW1,2025/07/07 22:05:00,9471.02,96.92,TRADE
NSW1,2025/07/07 22:10:00,9497.29,106.87,TRADE
NSW1,2025/07/07 22:15:00,9506.86,120,TRADE
NSW1,2025/07/07 22:20:00,9455.92,120,TRADE
NSW1,2025/07/07 22:25:00,9392.59,120,TRADE
NSW1,2025/07/07 22:30:00,9349.41,120,TRADE
NSW1,2025/07/07 22:35:00,9269.82,118.15,TRADE
NSW1,2025/07/07 22:40:00,9184.54,105.94,TRADE
NSW1,2025/07/07 22:45:00,9135.04,105.31,TRADE
NSW1,2025/07/07 22:50:00,9115.35,119.48,TRADE
NSW1,2025/07/07 22:55:00,9057.04,106.09,TRADE
NSW1,2025/07/07 23:00:00,8942.99,104.68,TRADE
NSW1,2025/07/07 23:05:00,8970.3,100.68,TRADE
NSW1,2025/07/07 23:10:00,8957.93,100.75,TRADE
NSW1,2025/07/07 23:15:00,8886.29,96.92,TRADE
NSW1,2025/07/07 23:20:00,8872.06,84.79,TRADE
NSW1,2025/07/07 23:25:00,8754.89,79.09,TRADE
NSW1,2025/07/07 23:30:00,8717.32,84.79,TRADE
NSW1,2025/07/07 23:35:00,8644.18,84.79,TRADE
NSW1,2025/07/07 23:40:00,8719.92,96.92,TRADE
NSW1,2025/07/07 23:45:00,8730.42,96.92,TRADE
NSW1,2025/07/07 23:50:00,8697.75,87.78,TRADE
NSW1,2025/07/07 23:55:00,8619.55,80.31,TRADE
